[21094, 'chrM', '0', '620', 'Pol2_peaks.bed']
[2107, 'chr12', '120739600', '120740799', 'accepted_hits_noDupl-W200-G400.scoreisland']
[5357, 'chr12', '120740086', '120740206', 'Pol2_peaks.bed']
[2108, 'chr12', '120754600', '120755999', 'accepted_hits_noDupl-W200-G400.scoreisland']
[5358, 'chr12', '120755211', '120755418', 'Pol2_peaks.bed']
[2109, 'chr12', '120762600', '120763999', 'accepted_hits_noDupl-W200-G400.scoreisland']
[16916, 'chr2', '120770000', '120772599', 'accepted_hits_noDupl-W200-G400.scoreisland']
[11928, 'chr2', '120770561', '120770857', 'Pol2_peaks.bed']
[4166, 'chr10', '120788200', '120788799', 'accepted_hits_noDupl-W200-G400.scoreisland']
[4167, 'chr10', '120789400', '120792199', 'accepted_hits_noDupl-W200-G400.scoreisland']
[2110, 'chr12', '120798000', '120800799', 'accepted_hits_noDupl-W200-G400.scoreisland']
[5359, 'chr12', '120799750', '120799873', 'Pol2_peaks.bed']
[2111, 'chr12', '120804400', '120809199', 'accepted_hits_noDupl-W200-G400.scoreisland']
[4218, 'chr11', '120821665', '120821813', 'Pol2_peaks.bed']
[2112, 'chr12', '120826200', '120827799', 'accepted_hits_noDupl-W200-G400.scoreisland']
[5360, 'chr12', '120826674', '120826817', 'Pol2_peaks.bed']
[5361, 'chr12', '120826863', '120827031', 'Pol2_peaks.bed']
[5362, 'chr12', '120832660', '120832800', 'Pol2_peaks.bed']
[4168, 'chr10', '120834600', '120841599', 'accepted_hits_noDupl-W200-G400.scoreisland']
[3075, 'chr10', '120839683', '120839882', 'Pol2_peaks.bed']
[3076, 'chr10', '120840202', '120840687', 'Pol2_peaks.bed']
[5363, 'chr12', '120840233', '120840362', 'Pol2_peaks.bed']
[21203, 'chr8', '120844000', '120845599', 'accepted_hits_noDupl-W200-G400.scoreisland']
[20109, 'chr8', '120844842', '120845187', 'Pol2_peaks.bed']
[5364, 'chr12', '120851657', '120852020', 'Pol2_peaks.bed']
[3264, 'chr11', '120856200', '120857399', 'accepted_hits_noDupl-W200-G400.scoreisland']
[4169, 'chr10', '120863000', '120865599', 'accepted_hits_noDupl-W200-G400.scoreisland']
[3077, 'chr10', '120863606', '120863790', 'Pol2_peaks.bed']
[21204, 'chr8', '120865600', '120869599', 'accepted_hits_noDupl-W200-G400.scoreisland']
[20110, 'chr8', '120867956', '120868193', 'Pol2_peaks.bed']
[20111, 'chr8', '120868466', '120868685', 'Pol2_peaks.bed']
[2113, 'chr12', '120875000', '120878199', 'accepted_hits_noDupl-W200-G400.scoreisland']
[5365, 'chr12', '120875660', '120875965', 'Pol2_peaks.bed']
[2114, 'chr12', '120881600', '120885999', 'accepted_hits_noDupl-W200-G400.scoreisland']
[5366, 'chr12', '120884055', '120884523', 'Pol2_peaks.bed']
[21205, 'chr8', '120885200', '120887599', 'accepted_hits_noDupl-W200-G400.scoreisland']
[20112, 'chr8', '120885749', '120885845', 'Pol2_peaks.bed']
[11929, 'chr2', '120892006', '120892117', 'Pol2_peaks.bed']
[3265, 'chr11', '120894000', '120896199', 'accepted_hits_noDupl-W200-G400.scoreisland']
[4219, 'chr11', '120894755', '120894898', 'Pol2_peaks.bed']
[3078, 'chr10', '120899095', '120899250', 'Pol2_peaks.bed']
[2115, 'chr12', '120903600', '120908399', 'accepted_hits_noDupl-W200-G400.scoreisland']
[5367, 'chr12', '120907315', '120907563', 'Pol2_peaks.bed']
[14750, 'chr4', '120914600', '120917599', 'accepted_hits_noDupl-W200-G400.scoreisland']
[14751, 'chr4', '120920600', '120921999', 'accepted_hits_noDupl-W200-G400.scoreisland']
[4170, 'chr10', '120924000', '120926599', 'accepted_hits_noDupl-W200-G400.scoreisland']
[15647, 'chr4', '120925185', '120925513', 'Pol2_peaks.bed']
[2116, 'chr12', '120931800', '120937199', 'accepted_hits_noDupl-W200-G400.scoreisland']
[5368, 'chr12', '120933858', '120934077', 'Pol2_peaks.bed']
[4171, 'chr10', '120934000', '120938999', 'accepted_hits_noDupl-W200-G400.scoreisland']
[3079, 'chr10', '120938000', '120938371', 'Pol2_peaks.bed']
[4172, 'chr10', '120965600', '120969599', 'accepted_hits_noDupl-W200-G400.scoreisland']
[2117, 'chr12', '120966000', '120967999', 'accepted_hits_noDupl-W200-G400.scoreisland']
[3080, 'chr10', '120966406', '120966526', 'Pol2_peaks.bed']
[5369, 'chr12', '120966687', '120967103', 'Pol2_peaks.bed']
[3081, 'chr10', '120966779', '120966959', 'Pol2_peaks.bed']
[11587, 'chr7', '120968200', '120971599', 'accepted_hits_noDupl-W200-G400.scoreisland']
[2118, 'chr12', '120971200', '120974999', 'accepted_hits_noDupl-W200-G400.scoreisland']
[5370, 'chr12', '120972092', '120972280', 'Pol2_peaks.bed']
[16917, 'chr2', '120973400', '120974199', 'accepted_hits_noDupl-W200-G400.scoreisland']
[11930, 'chr2', '120973926', '120974031', 'Pol2_peaks.bed']
[16918, 'chr2', '120980000', '120981799', 'accepted_hits_noDupl-W200-G400.scoreisland']
[14752, 'chr4', '120985600', '120990199', 'accepted_hits_noDupl-W200-G400.scoreisland']
[19185, 'chr7', '120987298', '120987412', 'Pol2_peaks.bed']
[15648, 'chr4', '120987832', '120988295', 'Pol2_peaks.bed']
[16919, 'chr2', '121009000', '121012999', 'accepted_hits_noDupl-W200-G400.scoreisland']
[2119, 'chr12', '121017000', '121022999', 'accepted_hits_noDupl-W200-G400.scoreisland']
[5371, 'chr12', '121018968', '121019225', 'Pol2_peaks.bed']
[11588, 'chr7', '121033800', '121036999', 'accepted_hits_noDupl-W200-G400.scoreisland']
[19186, 'chr7', '121036264', '121036417', 'Pol2_peaks.bed']
[19187, 'chr7', '121036546', '121036706', 'Pol2_peaks.bed']
[16920, 'chr2', '121070200', '121071599', 'accepted_hits_noDupl-W200-G400.scoreisland']
[2120, 'chr12', '121077400', '121078399', 'accepted_hits_noDupl-W200-G400.scoreisland']
[2121, 'chr12', '121079000', '121081799', 'accepted_hits_noDupl-W200-G400.scoreisland']
[2122, 'chr12', '121086600', '121088799', 'accepted_hits_noDupl-W200-G400.scoreisland']
[16921, 'chr2', '121102400', '121106799', 'accepted_hits_noDupl-W200-G400.scoreisland']
[2123, 'chr12', '121123400', '121129199', 'accepted_hits_noDupl-W200-G400.scoreisland']
[5372, 'chr12', '121124020', '121124194', 'Pol2_peaks.bed']
[5373, 'chr12', '121124668', '121124761', 'Pol2_peaks.bed']
[5374, 'chr12', '121124939', '121125046', 'Pol2_peaks.bed']
[2124, 'chr12', '121130800', '121132599', 'accepted_hits_noDupl-W200-G400.scoreisland']
[21206, 'chr8', '121135600', '121138999', 'accepted_hits_noDupl-W200-G400.scoreisland']
[2125, 'chr12', '121147400', '121152199', 'accepted_hits_noDupl-W200-G400.scoreisland']
[14555, 'chr3', '121147484', '121147577', 'Pol2_peaks.bed']
[5375, 'chr12', '121148223', '121148316', 'Pol2_peaks.bed']
[5376, 'chr12', '121148886', '121148992', 'Pol2_peaks.bed']
[19188, 'chr7', '121151260', '121151420', 'Pol2_peaks.bed']
[2126, 'chr12', '121162400', '121164799', 'accepted_hits_noDupl-W200-G400.scoreisland']
[3266, 'chr11', '121162600', '121168599', 'accepted_hits_noDupl-W200-G400.scoreisland']
[4220, 'chr11', '121163166', '121163305', 'Pol2_peaks.bed']
[4221, 'chr11', '121163362', '121163549', 'Pol2_peaks.bed']
[5377, 'chr12', '121163649', '121163761', 'Pol2_peaks.bed']
[14753, 'chr4', '121177800', '121178799', 'accepted_hits_noDupl-W200-G400.scoreisland']
[16922, 'chr2', '121199200', '121201399', 'accepted_hits_noDupl-W200-G400.scoreisland']
[11931, 'chr2', '121200778', '121201000', 'Pol2_peaks.bed']
[4173, 'chr10', '121249000', '121249599', 'accepted_hits_noDupl-W200-G400.scoreisland']
[18829, 'chr1', '121260200', '121262199', 'accepted_hits_noDupl-W200-G400.scoreisland']
[11589, 'chr7', '121260600', '121263599', 'accepted_hits_noDupl-W200-G400.scoreisland']
[1226, 'chr1', '121260828', '121260993', 'Pol2_peaks.bed']
[1227, 'chr1', '121261324', '121261439', 'Pol2_peaks.bed']
[1228, 'chr1', '121261484', '121261650', 'Pol2_peaks.bed']
[15687, 'chr3', '121263200', '121265799', 'accepted_hits_noDupl-W200-G400.scoreisland']
[14556, 'chr3', '121264711', '121264930', 'Pol2_peaks.bed']
[18830, 'chr1', '121280000', '121281599', 'accepted_hits_noDupl-W200-G400.scoreisland']
[13640, 'chr5', '121296600', '121299399', 'accepted_hits_noDupl-W200-G400.scoreisland']
[3267, 'chr11', '121297400', '121298399', 'accepted_hits_noDupl-W200-G400.scoreisland']
[16503, 'chr5', '121297470', '121297869', 'Pol2_peaks.bed']
[4174, 'chr10', '121300600', '121304399', 'accepted_hits_noDupl-W200-G400.scoreisland']
[16923, 'chr2', '121310200', '121310999', 'accepted_hits_noDupl-W200-G400.scoreisland']
[11932, 'chr2', '121310860', '121310964', 'Pol2_peaks.bed']
[14557, 'chr3', '121312154', '121312333', 'Pol2_peaks.bed']
[3268, 'chr11', '121321800', '121326199', 'accepted_hits_noDupl-W200-G400.scoreisland']
[4222, 'chr11', '121323012', '121323128', 'Pol2_peaks.bed']
[16924, 'chr2', '121332800', '121334999', 'accepted_hits_noDupl-W200-G400.scoreisland']
[2127, 'chr12', '121339600', '121343199', 'accepted_hits_noDupl-W200-G400.scoreisland']
[5378, 'chr12', '121342030', '121342197', 'Pol2_peaks.bed']
[16925, 'chr2', '121343800', '121346599', 'accepted_hits_noDupl-W200-G400.scoreisland']
[4175, 'chr10', '121351800', '121357799', 'accepted_hits_noDupl-W200-G400.scoreisland']
[577, 'chrX', '121354400', '121355999', 'accepted_hits_noDupl-W200-G400.scoreisland']
[21560, 'chrX', '121355230', '121355323', 'Pol2_peaks.bed']
[1229, 'chr1', '121355696', '121355853', 'Pol2_peaks.bed']
[3082, 'chr10', '121356115', '121356252', 'Pol2_peaks.bed']
[3083, 'chr10', '121356373', '121356543', 'Pol2_peaks.bed']
[578, 'chrX', '121356600', '121360199', 'accepted_hits_noDupl-W200-G400.scoreisland']
[3084, 'chr10', '121356721', '121356950', 'Pol2_peaks.bed']
[579, 'chrX', '121361600', '121367599', 'accepted_hits_noDupl-W200-G400.scoreisland']
[21561, 'chrX', '121361720', '121361899', 'Pol2_peaks.bed']
[5379, 'chr12', '121363872', '121363965', 'Pol2_peaks.bed']
[21562, 'chrX', '121378008', '121378109', 'Pol2_peaks.bed']
[21563, 'chrX', '121379020', '121379250', 'Pol2_peaks.bed']
[1230, 'chr1', '121386233', '121386326', 'Pol2_peaks.bed']
[20826, 'chr9', '121405452', '121405563', 'Pol2_peaks.bed']
[4176, 'chr10', '121409800', '121413799', 'accepted_hits_noDupl-W200-G400.scoreisland']
[3085, 'chr10', '121410404', '121410724', 'Pol2_peaks.bed']
[3086, 'chr10', '121410885', '121411025', 'Pol2_peaks.bed']
[16926, 'chr2', '121411800', '121412999', 'accepted_hits_noDupl-W200-G400.scoreisland']
[13641, 'chr5', '121412000', '121415199', 'accepted_hits_noDupl-W200-G400.scoreisland']
[4177, 'chr10', '121446000', '121448199', 'accepted_hits_noDupl-W200-G400.scoreisland']
[3087, 'chr10', '121447074', '121447316', 'Pol2_peaks.bed']
[2128, 'chr12', '121452600', '121454599', 'accepted_hits_noDupl-W200-G400.scoreisland']
[16927, 'chr2', '121453200', '121454599', 'accepted_hits_noDupl-W200-G400.scoreisland']
[5380, 'chr12', '121453980', '121454353', 'Pol2_peaks.bed']
[21207, 'chr8', '121455400', '121460399', 'accepted_hits_noDupl-W200-G400.scoreisland']
[20113, 'chr8', '121457136', '121457462', 'Pol2_peaks.bed']
[20114, 'chr8', '121457613', '121457854', 'Pol2_peaks.bed']
[16504, 'chr5', '121465250', '121465395', 'Pol2_peaks.bed']
[15688, 'chr3', '121466400', '121471799', 'accepted_hits_noDupl-W200-G400.scoreisland']
[16928, 'chr2', '121466600', '121468199', 'accepted_hits_noDupl-W200-G400.scoreisland']
[14558, 'chr3', '121468448', '121468684', 'Pol2_peaks.bed']
[14559, 'chr3', '121468852', '121468973', 'Pol2_peaks.bed']
[15649, 'chr4', '121482820', '121482997', 'Pol2_peaks.bed']
[18831, 'chr1', '121483400', '121485599', 'accepted_hits_noDupl-W200-G400.scoreisland']
[4178, 'chr10', '121484200', '121488599', 'accepted_hits_noDupl-W200-G400.scoreisland']
[1231, 'chr1', '121484385', '121485463', 'Pol2_peaks.bed']
[3088, 'chr10', '121485136', '121485289', 'Pol2_peaks.bed']
[16929, 'chr2', '121492400', '121500799', 'accepted_hits_noDupl-W200-G400.scoreisland']
[5381, 'chr12', '121497972', '121498065', 'Pol2_peaks.bed']
[11933, 'chr2', '121498435', '121498615', 'Pol2_peaks.bed']
[4223, 'chr11', '121505378', '121505515', 'Pol2_peaks.bed']
[11590, 'chr7', '121511000', '121519799', 'accepted_hits_noDupl-W200-G400.scoreisland']
[19189, 'chr7', '121513169', '121513326', 'Pol2_peaks.bed']
[3269, 'chr11', '121525800', '121527599', 'accepted_hits_noDupl-W200-G400.scoreisland']
[4224, 'chr11', '121526150', '121526334', 'Pol2_peaks.bed']
[2129, 'chr12', '121533400', '121534199', 'accepted_hits_noDupl-W200-G400.scoreisland']
[3089, 'chr10', '121545695', '121545902', 'Pol2_peaks.bed']
[15689, 'chr3', '121552000', '121555999', 'accepted_hits_noDupl-W200-G400.scoreisland']
[14560, 'chr3', '121553749', '121553927', 'Pol2_peaks.bed']
[14561, 'chr3', '121554008', '121554128', 'Pol2_peaks.bed']
[2130, 'chr12', '121569800', '121571599', 'accepted_hits_noDupl-W200-G400.scoreisland']
[4179, 'chr10', '121576800', '121581799', 'accepted_hits_noDupl-W200-G400.scoreisland']
[11591, 'chr7', '121576800', '121579399', 'accepted_hits_noDupl-W200-G400.scoreisland']
[3090, 'chr10', '121577816', '121577943', 'Pol2_peaks.bed']
[3091, 'chr10', '121578142', '121578350', 'Pol2_peaks.bed']
[19190, 'chr7', '121578513', '121578659', 'Pol2_peaks.bed']
[3270, 'chr11', '121592800', '121595399', 'accepted_hits_noDupl-W200-G400.scoreisland']
[4225, 'chr11', '121593283', '121593407', 'Pol2_peaks.bed']
[15690, 'chr3', '121613000', '121614199', 'accepted_hits_noDupl-W200-G400.scoreisland']
[14562, 'chr3', '121613227', '121613329', 'Pol2_peaks.bed']
[14563, 'chr3', '121613398', '121613542', 'Pol2_peaks.bed']
[4180, 'chr10', '121629400', '121633599', 'accepted_hits_noDupl-W200-G400.scoreisland']
[3092, 'chr10', '121632314', '121632431', 'Pol2_peaks.bed']
[3093, 'chr10', '121632546', '121632696', 'Pol2_peaks.bed']
[2131, 'chr12', '121646400', '121648999', 'accepted_hits_noDupl-W200-G400.scoreisland']
[13642, 'chr5', '121646400', '121649399', 'accepted_hits_noDupl-W200-G400.scoreisland']
[16505, 'chr5', '121647876', '121647994', 'Pol2_peaks.bed']
[5382, 'chr12', '121647888', '121648159', 'Pol2_peaks.bed']
[4181, 'chr10', '121651000', '121654399', 'accepted_hits_noDupl-W200-G400.scoreisland']
[3094, 'chr10', '121651839', '121652411', 'Pol2_peaks.bed']
[12867, 'chr6', '121655000', '121657199', 'accepted_hits_noDupl-W200-G400.scoreisland']
[18100, 'chr6', '121655518', '121655613', 'Pol2_peaks.bed']
[18101, 'chr6', '121655681', '121656068', 'Pol2_peaks.bed']
[19191, 'chr7', '121667151', '121667304', 'Pol2_peaks.bed']
[3271, 'chr11', '121671200', '121673399', 'accepted_hits_noDupl-W200-G400.scoreisland']
[4226, 'chr11', '121671705', '121671802', 'Pol2_peaks.bed']
[19192, 'chr7', '121713049', '121713174', 'Pol2_peaks.bed']
[19193, 'chr7', '121729706', '121729799', 'Pol2_peaks.bed']
[2132, 'chr12', '121732400', '121735799', 'accepted_hits_noDupl-W200-G400.scoreisland']
[5383, 'chr12', '121734727', '121734844', 'Pol2_peaks.bed']
[15691, 'chr3', '121740200', '121741799', 'accepted_hits_noDupl-W200-G400.scoreisland']
[14564, 'chr3', '121740693', '121740849', 'Pol2_peaks.bed']
[12868, 'chr6', '121751800', '121754199', 'accepted_hits_noDupl-W200-G400.scoreisland']
[12869, 'chr6', '121755200', '121761799', 'accepted_hits_noDupl-W200-G400.scoreisland']
[18102, 'chr6', '121756759', '121756862', 'Pol2_peaks.bed']
[18103, 'chr6', '121758723', '121758852', 'Pol2_peaks.bed']
[18104, 'chr6', '121759315', '121759648', 'Pol2_peaks.bed']
[12870, 'chr6', '121762400', '121764199', 'accepted_hits_noDupl-W200-G400.scoreisland']
[12871, 'chr6', '121764800', '121766999', 'accepted_hits_noDupl-W200-G400.scoreisland']
[19194, 'chr7', '121768226', '121768478', 'Pol2_peaks.bed']
[11592, 'chr7', '121771800', '121774799', 'accepted_hits_noDupl-W200-G400.scoreisland']
[11593, 'chr7', '121775400', '121786799', 'accepted_hits_noDupl-W200-G400.scoreisland']
[19195, 'chr7', '121784163', '121784331', 'Pol2_peaks.bed']
[11594, 'chr7', '121787400', '121789599', 'accepted_hits_noDupl-W200-G400.scoreisland']
[2133, 'chr12', '121788600', '121791799', 'accepted_hits_noDupl-W200-G400.scoreisland']
[5384, 'chr12', '121789886', '121790498', 'Pol2_peaks.bed']
[3272, 'chr11', '121799400', '121801799', 'accepted_hits_noDupl-W200-G400.scoreisland']
[21208, 'chr8', '121820800', '121826799', 'accepted_hits_noDupl-W200-G400.scoreisland']
[16930, 'chr2', '121832400', '121834999', 'accepted_hits_noDupl-W200-G400.scoreisland']
[11934, 'chr2', '121832504', '121833073', 'Pol2_peaks.bed']
[2134, 'chr12', '121835600', '121840799', 'accepted_hits_noDupl-W200-G400.scoreisland']
[5385, 'chr12', '121837441', '121837752', 'Pol2_peaks.bed']
[5386, 'chr12', '121837887', '121838039', 'Pol2_peaks.bed']
[14754, 'chr4', '121842400', '121845399', 'accepted_hits_noDupl-W200-G400.scoreisland']
[15650, 'chr4', '121844101', '121844333', 'Pol2_peaks.bed']
[21209, 'chr8', '121879800', '121881399', 'accepted_hits_noDupl-W200-G400.scoreisland']
[4182, 'chr10', '121886400', '121887999', 'accepted_hits_noDupl-W200-G400.scoreisland']
[3095, 'chr10', '121887504', '121887811', 'Pol2_peaks.bed']
[15692, 'chr3', '121902400', '121904599', 'accepted_hits_noDupl-W200-G400.scoreisland']
[2135, 'chr12', '121903600', '121906399', 'accepted_hits_noDupl-W200-G400.scoreisland']
[20248, 'chr9', '121930600', '121932199', 'accepted_hits_noDupl-W200-G400.scoreisland']
[11595, 'chr7', '121939400', '121958399', 'accepted_hits_noDupl-W200-G400.scoreisland']
[12872, 'chr6', '121940400', '121941799', 'accepted_hits_noDupl-W200-G400.scoreisland']
[18105, 'chr6', '121941422', '121941544', 'Pol2_peaks.bed']
[11596, 'chr7', '121968200', '121969799', 'accepted_hits_noDupl-W200-G400.scoreisland']
[19196, 'chr7', '121969287', '121969415', 'Pol2_peaks.bed']
[3273, 'chr11', '121970000', '121973599', 'accepted_hits_noDupl-W200-G400.scoreisland']
[2136, 'chr12', '121971600', '121976999', 'accepted_hits_noDupl-W200-G400.scoreisland']
[14755, 'chr4', '121991200', '121995399', 'accepted_hits_noDupl-W200-G400.scoreisland']
[2137, 'chr12', '122012200', '122021399', 'accepted_hits_noDupl-W200-G400.scoreisland']
[5387, 'chr12', '122014720', '122014813', 'Pol2_peaks.bed']
[5388, 'chr12', '122020605', '122020760', 'Pol2_peaks.bed']
[5389, 'chr12', '122020800', '122020940', 'Pol2_peaks.bed']
[15693, 'chr3', '122034000', '122034999', 'accepted_hits_noDupl-W200-G400.scoreisland']
[16931, 'chr2', '122041200', '122043399', 'accepted_hits_noDupl-W200-G400.scoreisland']
[20249, 'chr9', '122044400', '122047199', 'accepted_hits_noDupl-W200-G400.scoreisland']
[20827, 'chr9', '122045325', '122045651', 'Pol2_peaks.bed']
[2138, 'chr12', '122063800', '122066799', 'accepted_hits_noDupl-W200-G400.scoreisland']
[5390, 'chr12', '122064437', '122064566', 'Pol2_peaks.bed']
[3274, 'chr11', '122073000', '122074399', 'accepted_hits_noDupl-W200-G400.scoreisland']
[14756, 'chr4', '122076600', '122078999', 'accepted_hits_noDupl-W200-G400.scoreisland']
[11597, 'chr7', '122078000', '122078999', 'accepted_hits_noDupl-W200-G400.scoreisland']
[15694, 'chr3', '122101000', '122104199', 'accepted_hits_noDupl-W200-G400.scoreisland']
[2139, 'chr12', '122101600', '122103199', 'accepted_hits_noDupl-W200-G400.scoreisland']
[14565, 'chr3', '122101918', '122102284', 'Pol2_peaks.bed']
[5391, 'chr12', '122101994', '122102174', 'Pol2_peaks.bed']
[14566, 'chr3', '122103016', '122103131', 'Pol2_peaks.bed']
[2140, 'chr12', '122109600', '122111399', 'accepted_hits_noDupl-W200-G400.scoreisland']
[13643, 'chr5', '122110000', '122112799', 'accepted_hits_noDupl-W200-G400.scoreisland']
[16506, 'chr5', '122110746', '122110940', 'Pol2_peaks.bed']
[2141, 'chr12', '122124600', '122125599', 'accepted_hits_noDupl-W200-G400.scoreisland']
[5392, 'chr12', '122125083', '122125227', 'Pol2_peaks.bed']
[20250, 'chr9', '122130000', '122133799', 'accepted_hits_noDupl-W200-G400.scoreisland']
[20828, 'chr9', '122131616', '122131726', 'Pol2_peaks.bed']
[15695, 'chr3', '122132800', '122136999', 'accepted_hits_noDupl-W200-G400.scoreisland']
[14567, 'chr3', '122134985', '122135398', 'Pol2_peaks.bed']
[14568, 'chr3', '122139217', '122139310', 'Pol2_peaks.bed']
[2142, 'chr12', '122149400', '122152199', 'accepted_hits_noDupl-W200-G400.scoreisland']
[5393, 'chr12', '122150316', '122150568', 'Pol2_peaks.bed']
[20115, 'chr8', '122167749', '122167855', 'Pol2_peaks.bed']
[18106, 'chr6', '122172306', '122172450', 'Pol2_peaks.bed']
[13644, 'chr5', '122179800', '122182999', 'accepted_hits_noDupl-W200-G400.scoreisland']
